Turn,Depth,Player,Move,FEN,Score_Tot,Score_Mov,Score_Tablero,Score_regreso,Score_Is_Check,Score_Check_Mate,Score_Is_Attacking,Score_Is_Castling,Score_Is_Attacked,Score_Estoy_Jaque,Score_Late_Move,Score_Early_Move,Score_Evitar_Empate,Score_Buscar_Empate,Move_Ant,Pieza,Estoy_Jaque,List_Possible_Squares,List_Attacks,Hist_Turn
5,0,True,b2b4,rnbqkb1r/ppp1pppp/5n2/3p4/1P6/3PP3/P1P2PPP/RNBQKBNR b KQkq - 0 3,2.5496614442338315,0.5,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[32, 34]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('b2b4')]"
5,0,True,a2a4,rnbqkb1r/ppp1pppp/5n2/3p4/P7/3PP3/1PP2PPP/RNBQKBNR b KQkq - 0 3,2.511688604292859,0.5,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,[33],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('a2a4')]"
7,0,True,g1h3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P2N/PPP2PPP/RNBQKB1R b KQkq - 1 4,-23.151619517659437,-3.0,0,0,0,0,0.75,0,-21.0,0,0,0,0,0,d3d2,N,False,"[6, 13, 29, 38]",[13],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('g1h3')]"
7,0,True,g1f3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 1 4,3.274892885962352,1.0,0,0,0,0,2.25,0,-0.0,0,0,0,0,0,d3d2,N,False,"[4, 6, 11, 15, 27, 31, 36, 38]","[4, 15, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('g1f3')]"
7,0,True,g1e2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPP1NPPP/RNBQKB1R b KQkq - 1 4,1.5527341648317556,0.0,0,0,0,0,1.5,0,-0.0,0,0,0,0,0,d3d2,N,False,"[2, 6, 18, 22, 27, 29]","[2, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('g1e2')]"
7,0,True,f1a6,rnbqkb1r/ppp1ppp1/B4n2/3p3p/3P4/4P3/PPP2PPP/RNBQK1NR b KQkq - 1 4,-41.96674512581509,-1.0,0,0,0,0,1.0,0,-42.0,0,0,0,0,0,d3d2,B,False,"[5, 12, 19, 26, 33, 49]",[49],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f1a6')]"
7,0,True,f1b5,rnbqkb1r/ppp1ppp1/5n2/1B1p3p/3P4/4P3/PPP2PPP/RNBQK1NR b KQkq - 1 4,4.042654479960803,0.0,0,0,3,0,1.0,0,-0.0,0,0,0,0,0,d3d2,B,False,"[5, 12, 19, 24, 26, 40, 42, 51, 60]",[60],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f1b5')]"
7,0,True,f1c4,rnbqkb1r/ppp1ppp1/5n2/3p3p/2BP4/4P3/PPP2PPP/RNBQK1NR b KQkq - 1 4,-18.456897502267424,0.5,0,0,0,0,2.0,0,-21.0,0,0,0,0,0,d3d2,B,False,"[5, 8, 12, 17, 19, 33, 35, 40]","[8, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f1c4')]"
7,0,True,f1d3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 1 4,2.084659136272549,1.0,0,0,0,0,1.0,0,-0.0,0,0,0,0,0,d3d2,B,False,"[5, 10, 12, 26, 28, 33, 37, 40, 46, 55]",[10],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f1d3')]"
7,0,True,f1e2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPP1BPPP/RNBQK1NR b KQkq - 1 4,2.000357213807547,0.0,0,0,0,0,2.0,0,-0.0,0,0,0,0,0,d3d2,B,False,"[3, 5, 19, 21, 26, 30, 33, 39, 40]","[3, 39]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f1e2')]"
7,0,True,e1e2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPP1KPPP/RNBQ1BNR b kq - 1 4,-0.995020825704952,-5.0,0,0,0,0,4.0,0,0.0,0,0,0,0,0,d3d2,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[3, 5, 13, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('e1e2')]"
7,0,True,e1d2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPPK1PPP/RNBQ1BNR b kq - 1 4,-0.9605562618305272,-5.0,0,0,0,0,4.0,0,0.0,0,0,0,0,0,d3d2,K,False,"[2, 3, 4, 10, 12, 18, 19, 20]","[2, 3, 10, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('e1d2')]"
7,0,True,d1h5,rnbqkb1r/ppp1ppp1/5n2/3p3Q/3P4/4P3/PPP2PPP/RNB1KBNR b KQkq - 0 4,-114.3724309013667,0.0,10,0,0,0,1.6,0,-125.99999999999999,0,0,0,0,0,d3d2,Q,False,"[3, 12, 15, 21, 23, 30, 31, 35, 36, 37, 38, 46, 47, 53, 55, 63]","[15, 35, 53, 63]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1h5')]"
7,0,True,d1g4,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P2Q1/4P3/PPP2PPP/RNB1KBNR b KQkq - 1 4,-186.92175600850163,0.0,0,0,0,0,2.0,0,-188.99999999999997,0,0,0,0,0,d3d2,Q,False,"[3, 12, 14, 21, 22, 23, 27, 28, 29, 31, 37, 38, 39, 44, 46, 51, 54, 58]","[14, 27, 39, 54, 58]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1g4')]"
7,0,True,d1f3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4PQ2/PPP2PPP/RNB1KBNR b KQkq - 1 4,2.966622831083921,0.5,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,d3d2,Q,False,"[3, 12, 13, 14, 20, 22, 23, 28, 29, 30, 35, 37, 39, 45]","[13, 14, 20, 35, 39, 45]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1f3')]"
7,0,True,d1d3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/3QP3/PPP2PPP/RNB1KBNR b KQkq - 1 4,2.196347500759223,0.5,0,0,0,0,1.6,0,-0.0,0,0,0,0,0,d3d2,Q,False,"[3, 5, 10, 11, 12, 16, 17, 18, 20, 26, 27, 28, 33, 37, 40, 46, 55]","[5, 10, 20, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1d3')]"
7,0,True,d1e2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPP1QPPP/RNB1KBNR b KQkq - 1 4,2.4856743157564627,0.0,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,d3d2,Q,False,"[3, 4, 5, 10, 11, 13, 19, 20, 21, 26, 30, 33, 39, 40]","[4, 5, 10, 13, 20, 39]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1e2')]"
7,0,True,d1d2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPPQ1PPP/RNB1KBNR b KQkq - 1 4,2.478699945920097,0.0,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,d3d2,Q,False,"[2, 3, 4, 10, 12, 13, 18, 19, 20, 25, 27, 32]","[2, 4, 10, 13, 20, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('d1d2')]"
7,0,True,c1d2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPPB1PPP/RN1QKBNR b KQkq - 1 4,2.0825417026706337,0.0,0,0,0,0,2.0,0,-0.0,0,0,0,0,0,d3d2,B,False,"[2, 4, 18, 20, 25, 32]","[4, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c1d2')]"
7,0,True,b1c3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/2N1P3/PPP2PPP/R1BQKBNR b KQkq - 1 4,3.33492867013197,1.0,0,0,0,0,2.25,0,-0.0,0,0,0,0,0,d3d2,N,False,"[1, 3, 8, 12, 24, 28, 33, 35]","[3, 8, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('b1c3')]"
7,0,True,b1a3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/N3P3/PPP2PPP/R1BQKBNR b KQkq - 1 4,-2.181691409992241,-3.0,0,0,0,0,0.75,0,-0.0,0,0,0,0,0,d3d2,N,False,"[1, 10, 26, 33]",[10],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('b1a3')]"
7,0,True,b1d2,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P3/PPPN1PPP/R1BQKBNR b KQkq - 1 4,0.7736388233421898,0.0,0,0,0,0,0.75,0,-0.0,0,0,0,0,0,d3d2,N,False,"[1, 5, 17, 21, 26, 28]",[5],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('b1d2')]"
7,0,True,e3e4,rnbqkb1r/ppp1ppp1/5n2/3p3p/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 4,-8.42094107659549,2.5,0,0,0,0,1.0,0,-14.0,0,0,2,0,0,d3d2,P,False,"[35, 37]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('e3e4')]"
7,0,True,h2h3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P2P/PPP2PP1/RNBQKBNR b KQkq - 0 4,-3.9055656332421336,1.0,0,0,0,0,0.0,0,-7.0,0,0,2,0,0,d3d2,P,False,[30],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('h2h3')]"
7,0,True,g2g3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4P1P1/PPP2P1P/RNBQKBNR b KQkq - 0 4,3.0073737584878106,1.0,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[29, 31]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('g2g3')]"
7,0,True,f2f3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/4PP2/PPP3PP/RNBQKBNR b KQkq - 0 4,4.071838301164091,2.0,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[28, 30]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f2f3')]"
7,0,True,c2c3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/2P1P3/PP3PPP/RNBQKBNR b KQkq - 0 4,5.033181345111042,2.0,0,0,0,0,1.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[25, 27]",[27],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3')]"
7,0,True,b2b3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/1P2P3/P1P2PPP/RNBQKBNR b KQkq - 0 4,3.0677298591693836,1.0,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[24, 26]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('b2b3')]"
7,0,True,a2a3,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P4/P3P3/1PP2PPP/RNBQKBNR b KQkq - 0 4,3.0792156572942573,1.0,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,[25],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('a2a3')]"
7,0,True,h2h4,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P3P/4P3/PPP2PP1/RNBQKBNR b KQkq - 0 4,2.50556617001322,0.5,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,[38],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('h2h4')]"
7,0,True,g2g4,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P2P1/4P3/PPP2P1P/RNBQKBNR b KQkq - 0 4,-17.46760970057631,0.5,0,0,0,0,1.0,0,-21.0,0,0,2,0,0,d3d2,P,False,"[37, 39]",[39],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('g2g4')]"
7,0,True,f2f4,rnbqkb1r/ppp1ppp1/5n2/3p3p/3P1P2/4P3/PPP3PP/RNBQKBNR b KQkq - 0 4,3.009806915592806,1.0,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[36, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('f2f4')]"
7,0,True,c2c4,rnbqkb1r/ppp1ppp1/5n2/3p3p/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 4,-2.9999838412627122,1.0,0,0,0,0,1.0,0,-7.0,0,0,2,0,0,d3d2,P,False,"[33, 35]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c4')]"
7,0,True,b2b4,rnbqkb1r/ppp1ppp1/5n2/3p3p/1P1P4/4P3/P1P2PPP/RNBQKBNR b KQkq - 0 4,2.5482805306619962,0.5,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,"[32, 34]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('b2b4')]"
7,0,True,a2a4,rnbqkb1r/ppp1ppp1/5n2/3p3p/P2P4/4P3/1PP2PPP/RNBQKBNR b KQkq - 0 4,2.5457712043154626,0.5,0,0,0,0,0.0,0,-0.0,0,0,2,0,0,d3d2,P,False,[33],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('a2a4')]"
9,0,True,g1h3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1P2N/PP3PPP/RNBQKB1R b KQkq - 2 5,-23.22505568848768,-3.0,0,0,0,0,0.75,0,-21.0,0,0,0,0,0,e3e2,N,False,"[6, 13, 29, 38]",[13],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('g1h3')]"
9,0,True,g1f3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1PN2/PP3PPP/RNBQKB1R b KQkq - 2 5,3.294109658101057,1.0,0,0,0,0,2.25,0,-0.0,0,0,0,0,0,e3e2,N,False,"[4, 6, 11, 15, 27, 31, 36, 38]","[4, 15, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('g1f3')]"
9,0,True,g1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1P3/PP2NPPP/RNBQKB1R b KQkq - 2 5,2.262232429102674,0.0,0,0,0,0,2.25,0,-0.0,0,0,0,0,0,e3e2,N,False,"[2, 6, 18, 22, 27, 29]","[2, 18, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('g1e2')]"
9,0,True,f1a6,rnbqkb1r/ppp1ppp1/B7/3p3p/3Pn3/2P1P3/PP3PPP/RNBQK1NR b KQkq - 2 5,-41.909721370507796,-1.0,0,0,0,0,1.0,0,-42.0,0,0,0,0,0,e3e2,B,False,"[5, 12, 19, 26, 33, 49]",[49],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f1a6')]"
9,0,True,f1b5,rnbqkb1r/ppp1ppp1/8/1B1p3p/3Pn3/2P1P3/PP3PPP/RNBQK1NR b KQkq - 2 5,4.029682609606383,0.0,0,0,3,0,1.0,0,-0.0,0,0,0,0,0,e3e2,B,False,"[5, 12, 19, 24, 26, 40, 42, 51, 60]",[60],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f1b5')]"
9,0,True,f1c4,rnbqkb1r/ppp1ppp1/8/3p3p/2BPn3/2P1P3/PP3PPP/RNBQK1NR b KQkq - 2 5,-18.42046656461928,0.5,0,0,0,0,2.0,0,-21.0,0,0,0,0,0,e3e2,B,False,"[5, 8, 12, 17, 19, 33, 35, 40]","[8, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f1c4')]"
9,0,True,f1d3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2PBP3/PP3PPP/RNBQK1NR b KQkq - 2 5,3.0803903878665118,1.0,0,0,0,0,2.0,0,-0.0,0,0,0,0,0,e3e2,B,False,"[1, 5, 10, 12, 26, 28, 33, 40]","[1, 28]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f1d3')]"
9,0,True,f1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1P3/PP2BPPP/RNBQK1NR b KQkq - 2 5,2.047138637405259,0.0,0,0,0,0,2.0,0,-0.0,0,0,0,0,0,e3e2,B,False,"[3, 5, 19, 21, 26, 30, 33, 39, 40]","[3, 39]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f1e2')]"
9,0,True,e1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1P3/PP2KPPP/RNBQ1BNR b kq - 2 5,-0.9908125316547306,-5.0,0,0,0,0,4.0,0,0.0,0,0,0,0,0,e3e2,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[3, 5, 13, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('e1e2')]"
9,0,True,d1h5,rnbqkb1r/ppp1ppp1/8/3p3Q/3Pn3/2P1P3/PP3PPP/RNB1KBNR b KQkq - 0 5,-51.36736363700326,0.0,10,0,0,0,1.6,0,-62.99999999999999,0,0,0,0,0,e3e2,Q,False,"[3, 12, 15, 21, 23, 30, 31, 35, 36, 37, 38, 46, 47, 53, 55, 63]","[15, 35, 53, 63]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1h5')]"
9,0,True,d1g4,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn1Q1/2P1P3/PP3PPP/RNB1KBNR b KQkq - 2 5,-123.99193447477046,0.0,0,0,0,0,2.0,0,-125.99999999999999,0,0,0,0,0,e3e2,Q,False,"[3, 12, 14, 21, 22, 23, 28, 29, 31, 37, 38, 39, 44, 46, 51, 54, 58]","[14, 28, 39, 54, 58]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1g4')]"
9,0,True,d1a4,rnbqkb1r/ppp1ppp1/8/3p3p/Q2Pn3/2P1P3/PP3PPP/RNB1KBNR b KQkq - 2 5,4.110079993295247,-0.5,0,0,3,0,1.6,0,-0.0,0,0,0,0,0,e3e2,Q,False,"[3, 8, 10, 16, 17, 25, 26, 27, 32, 33, 40, 42, 48, 51, 60]","[8, 27, 48, 60]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1a4')]"
9,0,True,d1f3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1PQ2/PP3PPP/RNB1KBNR b KQkq - 2 5,2.9982954586777546,0.5,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,e3e2,Q,False,"[3, 12, 13, 14, 20, 22, 23, 28, 29, 30, 37, 39, 45, 53]","[13, 14, 20, 28, 39, 53]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1f3')]"
9,0,True,d1d3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2PQP3/PP3PPP/RNB1KBNR b KQkq - 2 5,2.9541284022184846,0.5,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,e3e2,Q,False,"[1, 3, 5, 10, 11, 12, 18, 20, 26, 27, 28, 33, 40]","[1, 5, 18, 20, 27, 28]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1d3')]"
9,0,True,d1b3,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/1QP1P3/PP3PPP/RNB1KBNR b KQkq - 2 5,2.086229665767712,0.0,0,0,0,0,2.0,0,-0.0,0,0,0,0,0,e3e2,Q,False,"[3, 8, 9, 10, 16, 18, 24, 25, 26, 33, 35, 41, 49]","[8, 9, 18, 35, 49]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1b3')]"
9,0,True,d1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn3/2P1P3/PP2QPPP/RNB1KBNR b KQkq - 2 5,2.4641249075552056,0.0,0,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,e3e2,Q,False,"[3, 4, 5, 9, 10, 11, 13, 19, 20, 21, 26, 30, 33, 39, 40]","[4, 5, 9, 13, 20, 39]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('d1e2')]"
